year,make,drive,transmission,engine_descriptor,engine_cylinders,engine_displacement,fuel_type,city_mpg_ft1,highway_mpg_ft1,annual_fuel_cost_ft1,save_or_spend_5_year,annual_consumption_in_barrels_ft1,tailpipe_co2_in_grams_mile_ft1
2011,BMW,Rear-Wheel Drive,Automatic (S8),SIDI,6,3,Premium,20,30,1750,-2000,13.73375,370.2916667
2011,BMW,All-Wheel Drive,Automatic (S8),SIDI,6,3,Premium,20,28,1850,-2500,14.33086957,386.3913043
2011,BMW,All-Wheel Drive,Automatic (S8),SIDI,6,3,Premium,18,27,2000,-3250,15.69571429,423.1904762
2011,BMW,Rear-Wheel Drive,Automatic (S8),SIDI,8,4.4,Premium,17,25,2100,-3750,16.4805,444.35
2011,BMW,Rear-Wheel Drive,Manual 6-Speed,SIDI,8,4.4,Premium,15,22,2500,-5750,19.38882353,522.7647059
2011,BMW,Rear-Wheel Drive,Automatic (S8),SIDI,8,4.4,Premium,15,22,2350,-5000,18.31166667,493.7222222
2011,BMW,All-Wheel Drive,Automatic (S8),SIDI,8,4.4,Premium,16,24,2350,-5000,18.31166667,493.7222222
2011,BMW,All-Wheel Drive,Automatic (S8),SIDI,8,4.4,Premium,15,22,2350,-5000,18.31166667,493.7222222
2011,BMW,Rear-Wheel Drive,Automatic (S6),SIDI,6,3,Premium,17,25,2100,-3750,16.4805,444.35
2011,BMW,Rear-Wheel Drive,Automatic (S6),SIDI,6,3,Premium,17,25,2100,-3750,16.4805,444.35
2011,BMW,Rear-Wheel Drive,Automatic (S6),SIDI,8,4.4,Premium,15,22,2500,-5750,19.38882353,522.7647059
2011,BMW,All-Wheel Drive,Automatic (S6),SIDI,8,4.4,Premium,14,20,2650,-6500,20.600625,555.4375
2011,BMW,Rear-Wheel Drive,Automatic (S6),SIDI,8,4.4,Premium,14,21,2500,-5750,19.38882353,522.7647059
2011,BMW,All-Wheel Drive,Automatic (S6),SIDI,8,4.4,Premium,14,20,2650,-6500,20.600625,555.4375
2011,BMW,Rear-Wheel Drive,Automatic (S8),SIDI,12,6,Premium,13,19,2800,-7250,21.974,592.4666667
2011,BMW,Rear-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,107,96,650,3500,0.198,0
2011,BMW,Rear-Wheel Drive,Automatic (S8),SIDI,8,4.4,Premium,17,24,2100,-3750,16.4805,444.35
2011,BMW,Rear-Wheel Drive,Automatic (S8),SIDI,8,4.4,Premium,17,24,2100,-3750,16.4805,444.35
2011,BMW,All-Wheel Drive,Automatic (S7),63 and 67 motor/generators,8,4.4,Premium,17,19,2350,-5000,18.31166667,493.7222222
2011,BMW,Rear-Wheel Drive,Automatic (S6),SIDI,8,4.4,Premium,14,21,2500,-5750,19.38882353,522.7647059
2011,BMW,All-Wheel Drive,Automatic (S6),SIDI,8,4.4,Premium,14,20,2650,-6500,20.600625,555.4375
2011,BMW,Rear-Wheel Drive,Automatic (S6),SIDI,8,4.4,Premium,14,21,2500,-5750,19.38882353,522.7647059
2011,BMW,All-Wheel Drive,Automatic (S6),SIDI,8,4.4,Premium,14,20,2650,-6500,20.600625,555.4375
2011,BMW,Rear-Wheel Drive,Manual 6-Speed,SIDI,6,3,Premium,19,26,2000,-3250,15.69571429,423.1904762
2011,BMW,Rear-Wheel Drive,Automatic (S7),NA,8,4,Premium,14,20,2650,-6500,20.600625,555.4375
2011,BMW,Rear-Wheel Drive,Manual 6-Speed,NA,8,4,Premium,14,20,2650,-6500,20.600625,555.4375
2011,BMW,Rear-Wheel Drive,Automatic (S7),NA,8,4,Premium,14,20,2650,-6500,20.600625,555.4375
2011,BMW,Rear-Wheel Drive,Manual 6-Speed,NA,8,4,Premium,14,21,2650,-6500,20.600625,555.4375
2011,BMW,Rear-Wheel Drive,Automatic (S7),NA,8,4,Premium,14,20,2650,-6500,20.600625,555.4375
2011,BMW,Rear-Wheel Drive,Manual 6-Speed,NA,8,4,Premium,14,21,2650,-6500,20.600625,555.4375
2011,BMW,All-Wheel Drive,Automatic (S8),NA,6,3,Premium,19,25,2000,-3250,15.69571429,423.1904762
2011,BMW,All-Wheel Drive,Automatic (S8),SIDI,6,3,Premium,19,26,2000,-3250,15.69571429,423.1904762
2011,BMW,All-Wheel Drive,Automatic (S6),NA,6,3,Diesel,19,26,1750,-2000,17.37204545,462.7272727
2011,BMW,All-Wheel Drive,Automatic (S8),SIDI,6,3,Premium,16,23,2250,-4500,17.34789474,467.7368421
2011,BMW,All-Wheel Drive,Automatic (S8),SIDI,8,4.4,Premium,14,20,2650,-6500,20.600625,555.4375
2011,BMW,All-Wheel Drive,Automatic (S6),SIDI,8,4.4,Premium,12,17,3000,-8250,23.54357143,634.7857143
2011,BMW,All-Wheel Drive,Automatic (S8),SIDI,6,3,Premium,16,23,2250,-4500,17.34789474,467.7368421
2011,BMW,All-Wheel Drive,Automatic (S8),SIDI,8,4.4,Premium,14,20,2650,-6500,20.600625,555.4375
2011,BMW,All-Wheel Drive,Automatic (S6),SIDI,8,4.4,Premium,12,17,3000,-8250,23.54357143,634.7857143
2011,BMW,Rear-Wheel Drive,Automatic (S6),NA,6,3,Premium,18,28,1900,-2750,14.98227273,403.9545455
2011,BMW,Rear-Wheel Drive,Manual 6-Speed,NA,6,3,Premium,19,28,1900,-2750,14.98227273,403.9545455
2011,BMW,Rear-Wheel Drive,Automatic (S7),SIDI,6,3,Premium,17,23,2250,-4500,17.34789474,467.7368421
2011,BMW,Rear-Wheel Drive,Manual 6-Speed,SIDI,6,3,Premium,19,26,2000,-3250,15.69571429,423.1904762
2011,BMW,Rear-Wheel Drive,Automatic (S7),SIDI,6,3,Premium,17,23,2250,-4500,17.34789474,467.7368421
2011,Bugatti,All-Wheel Drive,Automatic (S7),NA,16,8,Premium,8,15,4250,-14500,32.961,888.7
2011,Buick,All-Wheel Drive,Automatic 6-Speed,SIDI,6,3.6,Regular,16,22,1950,-3000,18.31166667,493.7222222
2011,Buick,Front-Wheel Drive,Automatic 6-Speed,SIDI,6,3.6,Regular,17,24,1850,-2500,17.34789474,467.7368421
2011,Buick,Front-Wheel Drive,Automatic (S6),SIDI,4,2.4,Regular,19,29,1500,-750,14.33086957,386.3913043
2011,Buick,Front-Wheel Drive,Automatic (S6),SIDI,6,3.6,Regular,17,27,1750,-2000,16.4805,444.35
2011,Buick,All-Wheel Drive,Automatic (S6),SIDI,6,3.6,Regular,16,26,1750,-2000,16.4805,444.35
2011,Buick,Front-Wheel Drive,Automatic 4-Speed,FFV,6,3.9,Gasoline or E85,17,26,1650,-1500,15.69571429,423.1904762
2011,Buick,Front-Wheel Drive,Automatic 4-Speed,NA,8,4.6,Regular,15,23,1950,-3000,18.31166667,493.7222222
2011,Buick,Front-Wheel Drive,Automatic (S6),SIDI,4,2.4,Regular,19,30,1500,-750,14.33086957,386.3913043
2011,Buick,Front-Wheel Drive,Automatic (S6),SIDI; FFV,4,2,Gasoline or E85,18,28,1650,-1500,15.69571429,423.1904762
2011,Buick,Front-Wheel Drive,Manual 6-Speed,SIDI; FFV,4,2,Gasoline or E85,20,31,1450,-500,13.73375,370.2916667
2011,Cadillac,Rear-Wheel Drive,Automatic (S6),SIDI,6,3.6,Regular,18,27,1650,-1500,15.69571429,423.1904762
2011,Cadillac,Rear-Wheel Drive,Automatic (S6),NA,8,6.2,Premium,12,18,3000,-8250,23.54357143,634.7857143
2011,Cadillac,Rear-Wheel Drive,Automatic (S6),SIDI,6,3,Regular,18,27,1650,-1500,15.69571429,423.1904762
2011,Cadillac,Rear-Wheel Drive,Manual 6-Speed,NA,8,6.2,Premium,14,19,2650,-6500,20.600625,555.4375
2011,Cadillac,Rear-Wheel Drive,Manual 6-Speed,SIDI,6,3.6,Regular,16,25,1850,-2500,17.34789474,467.7368421
2011,Cadillac,Rear-Wheel Drive,Manual 6-Speed,SIDI,6,3,Regular,16,26,1850,-2500,17.34789474,467.7368421
2011,Cadillac,All-Wheel Drive,Automatic (S6),SIDI,6,3.6,Regular,18,26,1650,-1500,15.69571429,423.1904762
2011,Cadillac,All-Wheel Drive,Automatic (S6),SIDI,6,3,Regular,18,26,1650,-1500,15.69571429,423.1904762
2011,Cadillac,Rear-Wheel Drive,Automatic (S6),SIDI,6,3.6,Regular,18,26,1650,-1500,15.69571429,423.1904762
2011,Cadillac,Rear-Wheel Drive,Automatic (S6),SIDI,6,3,Regular,18,27,1650,-1500,15.69571429,423.1904762
2011,Cadillac,Rear-Wheel Drive,Automatic (S6),NA,8,6.2,Premium,12,18,3000,-8250,23.54357143,634.7857143
2011,Cadillac,Rear-Wheel Drive,Manual 6-Speed,NA,8,6.2,Premium,14,19,2650,-6500,20.600625,555.4375
2011,Cadillac,All-Wheel Drive,Automatic (S6),SIDI,6,3.6,Regular,18,26,1650,-1500,15.69571429,423.1904762
2011,Cadillac,All-Wheel Drive,Automatic (S6),SIDI,6,3,Regular,18,26,1650,-1500,15.69571429,423.1904762
2011,Cadillac,Front-Wheel Drive,Automatic 4-Speed,NA,8,4.6,Regular,15,23,1950,-3000,18.31166667,493.7222222
2011,Cadillac,Rear-Wheel Drive,Automatic 6-Speed,FFV,8,6.2,Gasoline or E85,14,18,2200,-4250,20.600625,555.4375
2011,Cadillac,All-Wheel Drive,Automatic 6-Speed,FFV,8,6.2,Gasoline or E85,13,18,2350,-5000,21.974,592.4666667
2011,Cadillac,Rear-Wheel Drive,Automatic 6-Speed,FFV,8,6.2,Gasoline or E85,14,18,2200,-4250,20.600625,555.4375
2011,Cadillac,All-Wheel Drive,Automatic 6-Speed,FFV,8,6.2,Gasoline or E85,13,18,2500,-5750,23.54357143,634.7857143
2011,Cadillac,All-Wheel Drive,Automatic 6-Speed,FFV,8,6.2,Gasoline or E85,13,18,2500,-5750,23.54357143,634.7857143
2011,Cadillac,Rear-Wheel Drive,Automatic (variable gear ratios),NA,8,6,Regular,20,23,1650,-1500,15.69571429,423.1904762
2011,Cadillac,4-Wheel Drive,Automatic (variable gear ratios),NA,8,6,Regular,20,23,1650,-1500,15.69571429,423.1904762
2011,Cadillac,Front-Wheel Drive,Automatic 4-Speed,NA,8,4.6,Regular,12,17,2500,-5750,23.54357143,634.7857143
2011,Cadillac,Front-Wheel Drive,Automatic 4-Speed,NA,8,4.6,Regular,12,18,2500,-5750,23.54357143,634.7857143
2011,Cadillac,Front-Wheel Drive,Automatic (S6),SIDI,6,3,Regular,18,24,1750,-2000,16.4805,444.35
2011,Cadillac,All-Wheel Drive,Automatic (S6),SIDI,6,3,Regular,17,22,1850,-2500,17.34789474,467.7368421
2011,Cadillac,All-Wheel Drive,Automatic (S6),NA,6,2.8,Premium,16,22,2350,-5000,18.31166667,493.7222222
2011,Cadillac,Rear-Wheel Drive,Automatic (S6),SIDI,6,3.6,Regular,18,27,1650,-1500,15.69571429,423.1904762
2011,Cadillac,All-Wheel Drive,Automatic (S6),SIDI,6,3.6,Regular,18,26,1650,-1500,15.69571429,423.1904762
2011,Chevrolet,Rear-Wheel Drive,Automatic 6-Speed,FFV,8,5.3,Gasoline or E85,15,21,2050,-3500,19.38882353,522.7647059
2011,Chevrolet,4-Wheel Drive,Automatic 6-Speed,FFV,8,5.3,Gasoline or E85,15,21,2050,-3500,19.38882353,522.7647059
2011,Chevrolet,Front-Wheel Drive,Automatic 4-Speed,NA,4,1.6,Regular,25,33,1250,500,11.77178571,317.3928571
2011,Chevrolet,Front-Wheel Drive,Manual 5-Speed,NA,4,1.6,Regular,27,34,1200,750,11.36586207,306.4482759
2011,Chevrolet,Front-Wheel Drive,Automatic 4-Speed,NA,4,1.6,Regular,25,33,1250,500,11.77178571,317.3928571
2011,Chevrolet,Front-Wheel Drive,Manual 5-Speed,NA,4,1.6,Regular,27,34,1200,750,11.36586207,306.4482759
2011,Chevrolet,Rear-Wheel Drive,Automatic (S6),SIDI,6,3.6,Regular,18,28,1600,-1250,14.98227273,403.9545455
2011,Chevrolet,Rear-Wheel Drive,Automatic (S6),NA,8,6.2,Regular,16,24,1850,-2500,17.34789474,467.7368421
2011,Chevrolet,Rear-Wheel Drive,Automatic 6-Speed,SIDI,6,3.6,Regular,19,29,1600,-1250,14.98227273,403.9545455
2011,Chevrolet,Rear-Wheel Drive,Manual 6-Speed,NA,8,6.2,Regular,16,24,1850,-2500,17.34789474,467.7368421
2011,Chevrolet,Rear-Wheel Drive,Manual 6-Speed,SIDI,6,3.6,Regular,17,27,1750,-2000,16.4805,444.35
2011,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,4,2.9,Regular,18,24,1650,-1500,15.69571429,423.1904762
2011,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,5,3.7,Regular,17,23,1850,-2500,17.34789474,467.7368421
2011,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,15,20,2200,-4250,20.600625,555.4375
2011,Chevrolet,Rear-Wheel Drive,Manual 5-Speed,NA,4,2.9,Regular,18,25,1650,-1500,15.69571429,423.1904762
2011,Chevrolet,4-Wheel Drive,Automatic 4-Speed,NA,4,2.9,Regular,17,23,1750,-2000,16.4805,444.35
2011,Chevrolet,4-Wheel Drive,Automatic 4-Speed,NA,5,3.7,Regular,17,22,1850,-2500,17.34789474,467.7368421
2011,Chevrolet,4-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,14,19,2200,-4250,20.600625,555.4375
2011,Chevrolet,4-Wheel Drive,Manual 5-Speed,NA,4,2.9,Regular,18,24,1750,-2000,16.4805,444.35
2011,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,5,3.7,Regular,15,20,2050,-3500,19.38882353,522.7647059
2011,Chevrolet,4-Wheel Drive,Automatic 4-Speed,NA,5,3.7,Regular,16,21,1950,-3000,18.31166667,493.7222222
2011,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,4,2.9,Regular,18,24,1650,-1500,15.69571429,423.1904762
2011,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,5,3.7,Regular,17,23,1850,-2500,17.34789474,467.7368421
2011,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,15,20,2200,-4250,20.600625,555.4375
2011,Chevrolet,Rear-Wheel Drive,Manual 5-Speed,NA,4,2.9,Regular,18,25,1650,-1500,15.69571429,423.1904762
2011,Chevrolet,4-Wheel Drive,Automatic 4-Speed,NA,5,3.7,Regular,16,21,1950,-3000,18.31166667,493.7222222
2011,Chevrolet,4-Wheel Drive,Automatic 4-Speed,NA,8,5.3,Regular,14,19,2200,-4250,20.600625,555.4375
2011,Chevrolet,Rear-Wheel Drive,Automatic (S6),NA,8,6.2,Regular,15,24,1950,-3000,18.31166667,493.7222222
2011,Chevrolet,Rear-Wheel Drive,Manual 6-Speed,NA,8,7,Premium,15,24,2350,-5000,18.31166667,493.7222222
2011,Chevrolet,Rear-Wheel Drive,Manual 6-Speed,NA,8,6.2,Premium,14,20,2650,-6500,20.600625,555.4375
2011,Chevrolet,Rear-Wheel Drive,Manual 6-Speed,NA,8,6.2,Regular,16,25,1850,-2500,17.34789474,467.7368421
2011,Chevrolet,Front-Wheel Drive,Automatic (S6),NA,4,1.4,Regular,22,34,1350,0,12.67730769,341.8076923
2011,Chevrolet,Front-Wheel Drive,Automatic 6-Speed,NA,4,1.8,Regular,24,35,1250,500,11.77178571,317.3928571
2011,Chevrolet,Front-Wheel Drive,Manual 6-Speed,NA,4,1.8,Regular,26,35,1200,750,11.36586207,306.4482759
2011,Chevrolet,Front-Wheel Drive,Automatic (S6),NA,4,1.4,Regular,26,37,1150,1000,10.987,296.2333333
2011,Chevrolet,Front-Wheel Drive,Manual 6-Speed,NA,4,1.4,Regular,28,40,1100,1250,10.3003125,277.71875
2011,Chevrolet,All-Wheel Drive,Automatic 6-Speed,SIDI,4,2.4,Regular,20,28,1500,-750,14.33086957,386.3913043
2011,Chevrolet,All-Wheel Drive,Automatic 6-Speed,SIDI,6,3,Regular,16,23,1850,-2500,17.34789474,467.7368421
2011,Chevrolet,All-Wheel Drive,Automatic 6-Speed,SIDI; FFV,6,3,Gasoline or E85,16,23,1850,-2500,17.34789474,467.7368421
2011,Chevrolet,Front-Wheel Drive,Automatic 6-Speed,SIDI,4,2.4,Regular,22,31,1350,0,12.67730769,341.8076923
2011,Chevrolet,Front-Wheel Drive,Automatic 6-Speed,SIDI,6,3,Regular,16,23,1850,-2500,17.34789474,467.7368421
2011,Chevrolet,Front-Wheel Drive,Automatic 6-Speed,SIDI; FFV,6,3,Gasoline or E85,17,24,1750,-2000,16.4805,444.35
2011,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,6,4.3,Regular,15,20,2050,-3500,19.38882353,522.7647059
2011,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,FFV,8,5.3,Gasoline or E85,13,18,2350,-5000,21.974,592.4666667
2011,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,FFV,8,5.3,Gasoline or E85,13,17,2500,-5750,23.54357143,634.7857143
2011,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,FFV,8,5.3,Gasoline or E85,13,17,2500,-5750,23.54357143,634.7857143
2011,Chevrolet,All-Wheel Drive,Automatic 4-Speed,FFV,8,5.3,Gasoline or E85,13,17,2500,-5750,23.54357143,634.7857143
2011,Chevrolet,All-Wheel Drive,Automatic 4-Speed,FFV,8,5.3,Gasoline or E85,13,17,2500,-5750,23.54357143,634.7857143
2011,Chevrolet,All-Wheel Drive,Automatic 4-Speed,FFV,8,5.3,Gasoline or E85,13,17,2500,-5750,23.54357143,634.7857143
2011,Chevrolet,Rear-Wheel Drive,Automatic 6-Speed,FFV,8,6,Gasoline or E85,10,16,2900,-7750,27.4675,740.5833333
2011,Chevrolet,Rear-Wheel Drive,Automatic 6-Speed,FFV,8,6,Gasoline or E85,10,16,2900,-7750,27.4675,740.5833333
2011,Chevrolet,Rear-Wheel Drive,Automatic 6-Speed,FFV,8,4.8,Gasoline or E85,11,17,2700,-6750,25.35461538,683.6153846
2011,Chevrolet,Rear-Wheel Drive,Automatic 6-Speed,FFV,8,6,Gasoline or E85,11,16,2700,-6750,25.35461538,683.6153846
2011,Chevrolet,Rear-Wheel Drive,Automatic 6-Speed,FFV,8,6,Gasoline or E85,10,16,2900,-7750,27.4675,740.5833333
2011,Chevrolet,Rear-Wheel Drive,Automatic 6-Speed,FFV,8,6,Gasoline or E85,11,16,2900,-7750,27.4675,740.5833333
2011,Chevrolet,Front-Wheel Drive,Automatic 4-Speed,FFV,4,2.4,Gasoline or E85,22,29,1450,-500,13.73375,370.2916667
2011,Chevrolet,Front-Wheel Drive,Automatic 4-Speed,FFV,4,2.2,Gasoline or E85,21,30,1450,-500,13.73375,370.2916667
2011,Chevrolet,Front-Wheel Drive,Manual 5-Speed,FFV,4,2.2,Gasoline or E85,22,31,1350,0,12.67730769,341.8076923
2011,Chevrolet,Front-Wheel Drive,Manual 5-Speed,FFV,4,2.4,Gasoline or E85,22,29,1400,-250,13.1844,355.48
2011,Chevrolet,Front-Wheel Drive,Automatic 4-Speed,FFV,4,2.4,Gasoline or E85,22,29,1450,-500,13.73375,370.2916667
2011,Chevrolet,Front-Wheel Drive,Automatic 4-Speed,FFV,4,2.2,Gasoline or E85,21,30,1450,-500,13.73375,370.2916667
2011,Chevrolet,Front-Wheel Drive,Manual 5-Speed,FFV,4,2.2,Gasoline or E85,22,31,1350,0,12.67730769,341.8076923
2011,Chevrolet,Front-Wheel Drive,Manual 5-Speed,FFV,4,2.4,Gasoline or E85,22,29,1400,-250,13.1844,355.48
2011,Chevrolet,Front-Wheel Drive,Automatic 4-Speed,FFV,6,3.9,Gasoline or E85,17,26,1650,-1500,15.69571429,423.1904762
2011,Chevrolet,Front-Wheel Drive,Automatic 4-Speed,FFV,6,3.5,Gasoline or E85,19,29,1500,-750,14.33086957,386.3913043
2011,Chevrolet,Front-Wheel Drive,Automatic (S6),NA,4,2.4,Regular,22,32,1350,0,12.67730769,341.8076923
2011,Chevrolet,Front-Wheel Drive,Automatic (S6),NA,6,3.6,Regular,17,25,1750,-2000,16.4805,444.35
2011,Chevrolet,Front-Wheel Drive,Automatic (S6),FFV,4,2.4,Gasoline or E85,22,32,1350,0,12.67730769,341.8076923
2011,Chevrolet,Rear-Wheel Drive,Automatic (variable gear ratios),NA,8,6,Regular,20,23,1650,-1500,15.69571429,423.1904762
2011,Chevrolet,4-Wheel Drive,Automatic (variable gear ratios),NA,8,6,Regular,20,23,1650,-1500,15.69571429,423.1904762
2011,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,NA,6,4.3,Regular,15,20,2050,-3500,19.38882353,522.7647059
2011,Chevrolet,Rear-Wheel Drive,Automatic 4-Speed,FFV,8,4.8,Gasoline or E85,14,19,2200,-4250,20.600625,555.4375
2011,Chevrolet,Rear-Wheel Drive,Automatic 6-Speed,FFV,8,5.3,Gasoline or E85,15,21,2050,-3500,19.38882353,522.7647059
2011,Chevrolet,Rear-Wheel Drive,Automatic 6-Speed,FFV,8,6.2,Gasoline or E85,12,18,2500,-5750,23.54357143,634.7857143
2011,Chevrolet,Rear-Wheel Drive,Automatic 6-Speed,FFV,8,5.3,Gasoline or E85,15,22,1950,-3000,18.31166667,493.7222222
2011,Chevrolet,4-Wheel Drive,Automatic 4-Speed,NA,6,4.3,Regular,14,18,2200,-4250,20.600625,555.4375
2011,Chevrolet,4-Wheel Drive,Automatic 4-Speed,FFV,8,4.8,Gasoline or E85,13,18,2350,-5000,21.974,592.4666667
2011,Chevrolet,4-Wheel Drive,Automatic 6-Speed,FFV,8,5.3,Gasoline or E85,15,21,2050,-3500,19.38882353,522.7647059
2011,Chevrolet,4-Wheel Drive,Automatic 6-Speed,FFV,8,6.2,Gasoline or E85,12,18,2500,-5750,23.54357143,634.7857143
2011,Chevrolet,Rear-Wheel Drive,Automatic 6-Speed,FFV,8,5.3,Gasoline or E85,15,21,2050,-3500,19.38882353,522.7647059
2011,Chevrolet,4-Wheel Drive,Automatic 6-Speed,FFV,8,5.3,Gasoline or E85,15,21,2050,-3500,19.38882353,522.7647059
2011,Chevrolet,Rear-Wheel Drive,Automatic 6-Speed,NA,8,6,Regular,10,16,2900,-7750,27.4675,740.5833333
2011,Chevrolet,4-Wheel Drive,Automatic 6-Speed,NA,8,6,Regular,10,16,2900,-7750,27.4675,740.5833333
2011,Chevrolet,Rear-Wheel Drive,Automatic 6-Speed,FFV,8,5.3,Gasoline or E85,15,21,2050,-3500,19.38882353,522.7647059
2011,Chevrolet,4-Wheel Drive,Automatic 6-Speed,FFV,8,5.3,Gasoline or E85,15,21,2050,-3500,19.38882353,522.7647059
2011,Chevrolet,Rear-Wheel Drive,Automatic (variable gear ratios),NA,8,6,Regular,20,23,1650,-1500,15.69571429,423.1904762
2011,Chevrolet,4-Wheel Drive,Automatic (variable gear ratios),NA,8,6,Regular,20,23,1650,-1500,15.69571429,423.1904762
2011,Chevrolet,All-Wheel Drive,Automatic 6-Speed,SIDI,6,3.6,Regular,16,23,1850,-2500,17.34789474,467.7368421
2011,Chevrolet,Front-Wheel Drive,Automatic 6-Speed,SIDI,6,3.6,Regular,17,24,1850,-2500,17.34789474,467.7368421
2011,Chevrolet,Front-Wheel Drive,Auto (AV),PHEV,4,1.4,Premium Gas or Electricity,35,40,1150,2500,3.375621482,84
2011,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,4,2.4,Regular,21,29,1450,-500,13.73375,370.2916667
2011,Chrysler,Front-Wheel Drive,Automatic 6-Speed,NA,4,2.4,Regular,20,30,1500,-750,14.33086957,386.3913043
2011,Chrysler,Front-Wheel Drive,Automatic 6-Speed,FFV,6,3.6,Gasoline or E85,19,28,1600,-1250,14.98227273,403.9545455
2011,Chrysler,Rear-Wheel Drive,Automatic 5-Speed,FFV,6,3.6,Gasoline or E85,18,27,1650,-1500,15.69571429,423.1904762
2011,Chrysler,Rear-Wheel Drive,Automatic 5-Speed,NA,8,5.7,Midgrade,16,25,2050,-3500,17.34789474,467.7368421
2011,Chrysler,Rear-Wheel Drive,Automatic 5-Speed,NA,6,3.6,Regular,18,27,1650,-1500,15.69571429,423.1904762
2011,Chrysler,Front-Wheel Drive,Automatic 4-Speed,NA,4,2.4,Regular,20,28,1500,-750,14.33086957,386.3913043
2011,Chrysler,Front-Wheel Drive,Automatic 6-Speed,NA,4,2.4,Regular,18,29,1600,-1250,14.98227273,403.9545455
2011,Chrysler,Front-Wheel Drive,Automatic 6-Speed,FFV,6,3.6,Gasoline or E85,19,28,1600,-1250,14.98227273,403.9545455
2011,Chrysler,All-Wheel Drive,Automatic 5-Speed,NA,8,5.7,Regular,15,23,1950,-3000,18.31166667,493.7222222
2011,Chrysler,Front-Wheel Drive,Automatic 6-Speed,FFV,6,3.6,Gasoline or E85,17,25,1750,-2000,16.4805,444.35
2011,Dodge,Front-Wheel Drive,Automatic 4-Speed,NA,4,2.4,Regular,21,29,1450,-500,13.73375,370.2916667
2011,Dodge,Front-Wheel Drive,Automatic 6-Speed,NA,4,2.4,Regular,20,30,1500,-750,14.33086957,386.3913043
2011,Dodge,Front-Wheel Drive,Automatic 6-Speed,FFV,6,3.6,Gasoline or E85,19,28,1600,-1250,14.98227273,403.9545455
2011,Dodge,Front-Wheel Drive,Automatic (variable gear ratios),NA,4,2,Regular,23,27,1450,-500,13.73375,370.2916667
2011,Dodge,Front-Wheel Drive,Automatic (variable gear ratios),NA,4,2.4,Regular,22,27,1450,-500,13.73375,370.2916667
2011,Dodge,Front-Wheel Drive,Manual 5-Speed,NA,4,2,Regular,24,31,1300,250,12.20777778,329.1481481
2011,Dodge,Front-Wheel Drive,Manual 5-Speed,NA,4,2.4,Regular,23,28,1400,-250,13.1844,355.48
2011,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,6,3.6,Regular,18,27,1650,-1500,15.69571429,423.1904762
2011,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,8,5.7,Midgrade,16,25,2050,-3500,17.34789474,467.7368421
2011,Dodge,Rear-Wheel Drive,Manual 6-Speed,NA,8,5.7,Premium,15,24,2350,-5000,18.31166667,493.7222222
2011,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,8,6.4,Premium,14,22,2650,-6500,20.600625,555.4375
2011,Dodge,Rear-Wheel Drive,Manual 6-Speed,NA,8,6.4,Premium,14,23,2500,-5750,19.38882353,522.7647059
2011,Dodge,Rear-Wheel Drive,Automatic 5-Speed,FFV,6,3.6,Gasoline or E85,18,27,1650,-1500,15.69571429,423.1904762
2011,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,8,5.7,Midgrade,16,25,2050,-3500,17.34789474,467.7368421
2011,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,6,3.6,Regular,18,27,1650,-1500,15.69571429,423.1904762
2011,Dodge,All-Wheel Drive,Automatic 5-Speed,NA,8,5.7,Regular,15,23,1950,-3000,18.31166667,493.7222222
2011,Dodge,Rear-Wheel Drive,Automatic 4-Speed,NA,6,3.7,Regular,15,20,2050,-3500,19.38882353,522.7647059
2011,Dodge,Rear-Wheel Drive,Automatic 5-Speed,FFV,8,4.7,Gasoline or E85,14,19,2200,-4250,20.600625,555.4375
2011,Dodge,4-Wheel Drive,Automatic 4-Speed,NA,6,3.7,Regular,14,18,2350,-5000,21.974,592.4666667
2011,Dodge,4-Wheel Drive,Automatic 5-Speed,FFV,8,4.7,Gasoline or E85,14,19,2350,-5000,21.974,592.4666667
2011,Dodge,Rear-Wheel Drive,Automatic 5-Speed,FFV,6,3.6,Gasoline or E85,16,23,1850,-2500,17.34789474,467.7368421
2011,Dodge,Rear-Wheel Drive,Automatic 5-Speed,NA,8,5.7,Regular,14,20,2200,-4250,20.600625,555.4375
